"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","Relevant Excerpt"
"Predicting Severity of Diabetic Retinopathy using Deep Learning Models","https://scispace.com/paper/predicting-severity-of-diabetic-retinopathy-using-deep-1ectph9vud","2021","Journal Article","","Nitin Shivsharanr
Sanjay Ganorkar","10.47392/IRJASH.2021.022","https://scispace.com/pdf/predicting-severity-of-diabetic-retinopathy-using-deep-1ectph9vud.pdf","This paper presents deep learning models for the classification of Diabetic Retinopathy (DR) grades. The goal of this research is to find and create a deep learning model that will help us identify the image with high accuracy into one of the five phases of the DR as no DR, mild, moderate, severe, and proliferative DR.The whole work is developed using four steps. The first, using Ben Graham's pre-possessing form, the fundus images were pre-processed. Secondly, in order to train the models, the preprocessed images are contributed to the deep learning algorithm. The third,deep learning models such as Deep CNN, Dense Net, and Group 19 Visual Geometry (VGG19) are developed to predict the severity of the DR. The APTOS Blindness Detection dataset is used to train the proposed deep learning models. Since the data set is imbalanced in nature, the issue of training bias contributes to it. Therefore, at the time of training the models, class weight technique is used to eliminate the training bias problem. In the case of DR grading structures, the proposed deep learning models work well. The Dense Net has been found to work better than the other two models.","Title: Predicting Severity of Diabetic Retinopathy using Deep Learning Models Authors: Nitin Shivsharanr,Sanjay Ganorkar Keywords: Diabetic retinopathy, fundus image, deep learning class weight"
"Designing the Architecture of a Convolutional Neural Network Automatically for Diabetic Retinopathy Diagnosis","https://scispace.com/paper/designing-the-architecture-of-a-convolutional-neural-network-1aqr6vys","2023","Journal Article","Mathematics","SON","10.3390/math11020307","https://scispace.com/pdf/designing-the-architecture-of-a-convolutional-neural-network-1aqr6vys.pdf","Diabetic retinopathy (DR) is a leading cause of blindness in middle-aged diabetic patients. Regular screening for DR using fundus imaging aids in detecting complications and delays the progression of the disease. Because manual screening takes time and is subjective, deep learning has been used to help graders. Pre-trained or brute force CNN models are used in existing DR grading CNN-based approaches that are not suited to fundus image complexity. To solve this problem, we present a method for automatically customizing CNN models based on fundus image lesions. It uses k-medoid clustering, principal component analysis (PCA), and inter-class and intra-class variations to determine the CNN model’s depth and width. The designed models are lightweight, adapted to the internal structures of fundus images, and encode the discriminative patterns of DR lesions. The technique is validated on a local dataset from King Saud University Medical City, Saudi Arabia, and two challenging Kaggle datasets: EyePACS and APTOS2019. The auto-designed models outperform well-known pre-trained CNN models such as ResNet152, DenseNet121, and ResNeSt50, as well as Google’s AutoML and Auto-Keras models based on neural architecture search (NAS). The proposed method outperforms current CNN-based DR screening methods. The proposed method can be used in various clinical settings to screen for DR and refer patients to ophthalmologists for further evaluation and treatment. ","Aboalsamh,Fadwa Al,Adi Mohammed Al Owaifeer Keywords: classification, deep learning, DeepPCANet, diabetic retinopathy, medical imaging, PCA, AutoML, NAS MSC: 68T07 Introduction:
 Diabetes is a leading global health dilemma. One of its serious complications is diabetic retinopathy (DR), which has a prevalence of 34.6% worldwide and is considered a primary cause of blindness among middle-aged diabetic patients . A patient has a high DR risk if he or she has had diabetes for a long time or is poorly managed. The DR treatment at its early stage slows down the retinal microvascular degeneration process. Graders manually screen fundus images to detect DR prognosis, which is time-consuming and subjective . On the other hand, screening a large number of diabetic patients for the possible prevalence of DR puts a heavy load on graders and reduces their efficiency. It necessitates intelligent systems for DR screening, and many ML-based systems have been proposed that show good results on public data sets. However, their performance is not certain in real DR screening programs, where there are different ethnicities, and the retinal fundus images are captured using different cameras. These factors affect these systems' performance and remain a challenge in their widespread use . Introduction:
 Deep CNN has shown remarkable results in many applications  and has been employed in DR screening . A CNN model usually involves a large number of parameters and needs a large amount of data for training. A brute force approach, which has been widely used for DR screening, is to adopt a highly complex CNN model designed for object recognition and pre-trained on the ImageNet dataset and fine-tune them using fundus images . As the ImageNet dataset consists of natural images, and the structural patterns of natural images and fundus images are entirely different, the architectures of the fine-tuned models do not adequately encode the fundus images. In addition, the complexity of pre-trained models is very high and not customized to DR screening from fundus images. Introduction:
 Instead, CNN models are manually designed from scratch. The design process starts with a CONV layer of a small width (i.e., the number of filters) and increases the widths of CONV layers by a fixed ratio as the network goes deeper . There is no way to know what the depth should be (i.e., the number of layers) of a CNN model; a hit-trial strategy is used to fix the depth. In addition, CNN models are trained using iterative optimization algorithms such as stochastic gradient descent algorithms, and their convergence heavily depends on the initial guess of learnable parameters. Different data-independent  and data-dependent  approaches have been proposed to initialize them."
"Artificial Intelligence for the Detection of Diabetic Retinopathy in Primary Care: Protocol for Algorithm Development.","https://scispace.com/paper/artificial-intelligence-for-the-detection-of-diabetic-887nl5sy3b","2019","Journal Article","JMIR Research Protocols","Josep Vidal-Alaball
Dídac Royo Fibla
Miguel A Zapata
Francesc X Marin-Gomez
Oscar Solans Fernandez","10.2196/12539","https://scispace.com/pdf/artificial-intelligence-for-the-detection-of-diabetic-887nl5sy3b.pdf","Background: Diabetic retinopathy (DR) is one of the most important causes of blindness worldwide, especially in developed countries. In diabetic patients, periodic examination of the back of the eye using a nonmydriatic camera has been widely demonstrated to be an effective system to control and prevent the onset of DR. Convolutional neural networks have been used to detect DR, achieving very high sensitivities and specificities. Objective: The objective of this is paper was to develop an artificial intelligence (AI) algorithm for the detection of signs of DR in diabetic patients and to scientifically validate the algorithm to be used as a screening tool in primary care. Methods: Under this project, 2 studies will be conducted in a concomitant way: (1) Development of an algorithm with AI to detect signs of DR in patients with diabetes and (2) A prospective study comparing the diagnostic capacity of the AI algorithm with respect to the actual system of family physicians evaluating the images. The standard reference to compare with will be a blinded double reading conducted by retina specialists. For the development of the AI algorithm, different iterations and workouts will be performed on the same set of data. Before starting each new workout, the strategy of dividing the set date into 2 groups will be used randomly. A group with 80% of the images will be used during the training (training dataset), and the remaining 20% images will be used to validate the results (validation dataset) of each cycle (epoch). During the prospective study, true-positive, true-negative, false-positive, and false-negative values will be calculated again. From here, we will obtain the resulting confusion matrix and other indicators to measure the performance of the algorithm. Results: Cession of the images began at the end of 2018. The development of the AI algorithm is calculated to last about 3 to 4 months. Inclusion of patients in the cohort will start in early 2019 and is expected to last 3 to 4 months. Preliminary results are expected to be published by the end of 2019. Conclusions: The study will allow the development of an algorithm based on AI that can demonstrate an equal or superior performance, and that constitutes a complement or an alternative, to the current screening of DR in diabetic patients. International Registered Report Identifier (IRRID): PRR1-10.2196/12539","Vidal-Alaball,Royo Fibla,Miguel A Zapata,; Francesc,X Marin-Gomez,Oscar Solans Fernandez Keywords: diabetes mellitus, diabetic retinopathy, fundus oculi, artificial intelligence, computer assisted diagnosis, neural network computer Introduction:
 Diabetic retinopathy (DR) is one of the most important causes of blindness worldwide, especially in the most developed countries . Up to 20% of type 2 diabetics have DR lesions at the time of diagnosis, and after 20 years of evolution of the illness, >60% of the patients have developed DR. The percentage of diabetic patients who have never undergone an ophthalmoscopic exploration exceeds 30% according to different studies . DR appears and evolves asymptomatically for years, and it is in the early stages (asymptomatic) when the treatments to avoid vision loss are really effective. With early detection, DR can be treated with techniques that have been shown to reduce the risk of severe vision loss by >90% . Introduction:
 Regularly examining the fundus of the eye of known diabetic patients using a nonmydriatic camera has been widely shown to be an effective system to control and prevent the onset of DR . Nonmydriatic retinal photography is a good alternative to direct ophthalmoscopy for the screening of DR; it offers high sensitivity and specificity (87% and 97%, respectively), simplicity of the technique, greater accessibility, ease in the registration of information (the computerized file that allows the evolutionary monitoring of the lesions), and better cost-effectiveness ratio compared with the ophthalmoscopy method with pupillary dilatation . Introduction:
 On the other hand, in recent years, there has been a substantial improvement in the field of artificial intelligence (AI) applied to the classification of medical images through deep learning techniques using convolutional neural networks (CNNs) . In some cases, performances comparable to those obtained using specialist physicians have been reported . These CNNs have also been used for the detection of DR, obtaining high sensitivities and specificities  with accuracies of up to 97.71% . A recent study has reported a sensitivity and specificity of 92.5% and 98.5%, respectively. In this study, 85.6% of false-positive cases were due to a misclassification of mild or moderate DR and 77.3% of all false-negative cases occurred for undetected intraretinal microvascular abnormalities . However, none of these algorithms have been developed with a population from southern Europe. Introduction:
 The current state-of-the-art screening for AI systems for medical images like the fundus images is a combination of AI technology (deep learning system) connected to a reading center with a board of retinal experts to confirm the positive cases diagnosed by the deep learning system and optimized to achieve high sensitivities. An AI system incorporated into routine clinical practice to detect DR is currently being beta-tested by the Singapore National Diabetic Retinopathy Screening Program . Introduction:
 The aim of this study is to develop an AI algorithm for the detection of signs of DR in diabetic patients and to scientifically validate the algorithm to be used as a screening tool in primary care."
"The adoption of deep learning interpretability techniques on diabetic retinopathy analysis: a review","https://scispace.com/paper/the-adoption-of-deep-learning-interpretability-techniques-on-27r1wbcx","2022","Journal Article","Medical & Biological Engineering & Computing","Wei Xiang Lim
Zhiyuan Chen
Amr A. Ahmed","10.1007/s11517-021-02487-8","https://scispace.com/pdf/the-adoption-of-deep-learning-interpretability-techniques-on-27r1wbcx.pdf","Diabetic retinopathy (DR) is a chronic eye condition that is rapidly growing due to the prevalence of diabetes. There are challenges such as the dearth of ophthalmologists, healthcare resources, and facilities that are unable to provide patients with appropriate eye screening services. As a result, deep learning (DL) has the potential to play a critical role as a powerful automated diagnostic tool in the field of ophthalmology, particularly in the early detection of DR when compared to traditional detection techniques. The DL models are known as black boxes, despite the fact that they are widely adopted. They make no attempt to explain how the model learns representations or why it makes a particular prediction. Due to the black box design architecture, DL methods make it difficult for intended end-users like ophthalmologists to grasp how the models function, preventing model acceptance for clinical usage. Recently, several studies on the interpretability of DL methods used in DR-related tasks such as DR classification and segmentation have been published. The goal of this paper is to provide a detailed overview of interpretability strategies used in DR-related tasks. This paper also includes the authors' insights and future directions in the field of DR to help the research community overcome research problems. ","Title: The adoption of deep learning interpretability techniques on diabetic retinopathy analysis: a review Authors: Wei Xiang Lim,Zhiyuan Chen,Amr Ahmed Keywords: Deep learning, Interpretability, Diabetic retinopathy, Review Introduction:
 DR is an eye disorder that develops over time as a result of diabetes. It is the most common cause of retinal visual impairment. It causes capillary leakage and obstruction in the retinal capillaries. DR is a form of silent disease that the patients become aware of when they experience vision loss. With an increase in diabetes patients' life expectancy, the prevalence of DR has grown. Diabetes is one of the most pressing issues in today's field of healthcare . Over the next 25 years, the WHO predicts that the number of individuals with diabetes would rise from 130 to 350 million . Introduction:
 The treatment for DR is becoming more complex. . Based on the presence of retinal lesions and retinal vessel variations, DR is divided into two categories: non-proliferative diabetic retinopathy (NPDR) and proliferative diabetic retinopathy (PDR) . One of the most important and efficient ways to track the progression of DR is through eye screening. It helps professionals to recognize the early signs and symptoms of DR, as well as treat and prevent the disease's progression and vision loss. However, providing patients with eye screening services is a challenge. The main problem is the scarcity of experienced ophthalmologists, as well as healthcare resources and facilities . Because the doctor-to-patient ratio is so skewed, manually analyzing fundus photographs is becoming increasingly difficult . Furthermore, because this form of image-based diagnosis necessitates daily practice, training new staff for it is a lengthy procedure . Introduction:
 DL, a subfield of machine learning, is concerned with algorithms inspired by the structure and functions of the brain and could be used as a diagnostic tool for DR. For DR classification, DL approaches, particularly convolutional neural networks (CNNs), have lately been applied with promising results. These DL models adaptively develop the best representation using raw image data as input rather than depending on human feature extraction. Mateen et al.  adopted a VGG-19 CNN model to detect the DR lesions in fundus images with an accuracy of 98.34%. In another study, Gulshan et al.  developed a CNN model to detect DR and diabetic macular edema (DME) using fundus images. Their diagnostic result was 96.1% sensitivity and 93.9% specificity, respectively."
"Performance of a deep learning system for detection of referable
  diabetic retinopathy in real clinical settings","https://scispace.com/paper/performance-of-a-deep-learning-system-for-detection-of-3sa6w5oo","2022","Posted Content","","","10.48550/arxiv.2205.05554","https://scispace.com/pdf/performance-of-a-deep-learning-system-for-detection-of-3sa6w5oo.pdf","Background: To determine the ability of a commercially available deep learning system, RetCAD v.1.3.1 (Thirona, Nijmegen, The Netherlands) for the automatic detection of referable diabetic retinopathy (DR) on a dataset of colour fundus images acquired during routine clinical practice in a tertiary hospital screening program, analyzing the reduction of workload that can be released incorporating this artificial intelligence-based technology. Methods: Evaluation of the software was performed on a dataset of 7195 nonmydriatic fundus images from 6325 eyes of 3189 diabetic patients attending our screening program between February to December of 2019. The software generated a DR severity score for each colour fundus image which was combined into an eye-level score. This score was then compared with a reference standard as set by a human expert using receiver operating characteristic (ROC) curve analysis. Results: The artificial intelligence (AI) software achieved an area under the ROC curve (AUC) value of 0.988 [0.981:0.993] for the detection of referable DR. At the proposed operating point, the sensitivity of the RetCAD software for DR is 90.53% and specificity is 97.13%. A workload reduction of 96% could be achieved at the cost of only 6 false negatives. Conclusions: The AI software correctly identified the vast majority of referable DR cases, with a workload reduction of 96% of the cases that would need to be checked, while missing almost no true cases, so it may therefore be used as an instrument for triage. ","Engelberts,Allison M Luger,Mark J J P Van Grinsven (Corresponding Author) Keywords: Automated detection, deep learning, diabetic retinopathy, screening, artificial intelligence DR: diabetic retinopathy ROC: receiver operating characteristic Introduction:
 Diabetes mellitus (DM) is a global health problem with a significant clinical impact on our society . Sedentary lifestyles, obesity and lack of awareness are several potential factors that have contributed to an increased prevalence of DM, particularly in developing countries . Diabetic Retinopathy (DR) is a common microvascular complication of DM and is a leading cause of acquired visual loss and blindness among the working-age population . Introduction:
 Early detection of this condition is critical to reach better outcomes, because DR may remain asymptomatic until it progresses to an advanced vision-threatening stage. For this reason, DR screening programs have long been recommended for patients with diabetes, adopting regular follow-ups, in order to detect the onset or progression of DR condition . Telemedicine-based screening for DR using digital nonmydriatic fundus photography has proven to be effective for detection of DR along with an appropriate referral . This method makes screening available to more patients and it can be used as a more efficient and cost-effective alternative than conventional in-office examination by an ophthalmologist . Introduction:
 As the prevalence of diabetes is expected to rise in the future, together with the aging of populations globally, an associated increase in DR cases should also be expected . In parallel, there is a need of intensify screening programs to include larger number of patients. So, in an effort to develop long-term strategies to manage this increasing burden of diabetes patients and possible retinopathy cases, artificial intelligence (AI) appears as an innovative tool of optimizing screening programs. DR screening programs require human grader evaluation of the images which is resourceconsuming, while deep learning approaches are gaining popularity in automated detection of DR from retinal fundus photographs as they have achieved excellent diagnostic performance in terms of high sensitivity and specificity . Introduction:
 In an attempt to increase the efficiency of DR screening and optimizing daily work flow, we designed this study to determine the performance of a deep learning system in detecting referable DR images from a real setting screening program compared with the evaluation done by ophthalmologist human graders. Our aim is to evaluate the amount of workload that could be released with this AI-based technology while keeping a suitable safety profile. Participants and images:
 A dataset of deidentified digital nonmydriatic fundus images were collected from consecutive recruited patients with a diagnosis of either type 1 or 2 DM who attended their regular visit at Ramon y Cajal Hospitals screening program. Fundus photographs were taken by trained nurses during routine clinical practice between February to December of 2019. Captures were done with a Topcon TRC-NW400 fundus camera (Topcon Medical Systems, Inc) using a 45º field of view. No mydriasis was applied. The acquisition protocol ensured that at least one fovea centered image per eye had to be taken. In total 7454 images of 3270 patients were collected. The mean age of the patients was 64.7 years (range 14-92 years) and 54% were male. The mean duration of their diabetes was 6.7 years (range 1-48 years) and 85% had type 2 DM."
"Detection of retinal changes from illumination normalized fundus images using convolutional neural networks","https://scispace.com/paper/detection-of-retinal-changes-from-illumination-normalized-37p6rpso2p","2017","Proceedings Article","Proceedings of SPIE","Kedir M. Adal
Peter G van Etten
Jose P. Martinez
Kenneth W. Rouwen
Koenraad A. Vermeer
Lucas J. van Vliet","10.1117/12.2254342","https://scispace.com/pdf/detection-of-retinal-changes-from-illumination-normalized-37p6rpso2p.pdf","Automated detection and quantification of spatio-temporal retinal changes is an important step to objectively assess disease progression and treatment effects for dynamic retinal diseases such as diabetic retinopathy (DR). However, detecting retinal changes caused by early DR lesions such as microaneurysms and dot hemorrhages from longitudinal pairs of fundus images is challenging due to intra and inter-image illumination variation between fundus images. This paper explores a method for automated detection of retinal changes from illumination normalized fundus images using a deep convolutional neural network (CNN), and compares its performance with two other CNNs trained separately on color and green channel fundus images. Illumination variation was addressed by correcting for the variability in the luminosity and contrast estimated from a large scale retinal regions. The CNN models were trained and evaluated on image patches extracted from a registered fundus image set collected from 51 diabetic eyes that were screened at two different time-points. The results show that using normalized images yield better performance than color and green channel images, suggesting that illumination normalization greatly facilitates CNNs to quickly and correctly learn distinctive local image features of DR related retinal changes.","Vermeer,Al Kedir,M Adal,Lucas J Van Vliet Keywords: Microaneurysms, Hemorrhages, Fundus Images, Diabetic Retinopathy, Convolutional Neural Network, Longitudinal DR Screening INTRODUCTION:
 Diabetic retinopathy (DR) is a complication of diabetes mellitus, which progressively damages retinal blood vessels and results in vision loss and even blindness if not diagnosed and treated adequately. Regular eye examination is necessary for the detection and treatment of DR at an early stage.  The current eye care practice for regular DR screening involves manual examination of multiple fundus photos and is resource demanding, subjective, and does not exploit images from previous retinal exam for progression assessment. Automated detection of longitudinal DR related changes provides an objective measure of retinal abnormalities over time and enables clinicians to objectively assess DR progression. DR progression is accompanied by retinal changes due to appearance and disappearance of lesions such as microaneurysms, hemorrhages, exudates, and cotton wool spots. In addition to the number of these lesions at the time of examination, the dynamics of lesions such as the lesion turnover rate can provide more insight into the disease activities over time.  Therefore, automated detection and quantification of longitudinal retinal changes can be an important addition to regular DR screening. Automated detection of longitudinal retinal changes due to microaneurysms and dot hemorrhages from a series of fundus images is challenging due to intra and inter-image illumination variation between fundus images captured at different retinal checkups (Fig. ). A previous approach for longitudinal fundus image analysis excluded retinal regions around the borders of fundus images due to illumination variation and analyzed the remaining regions to identify change locations.  Retinal changes are then detected using hand crafted features extracted from each of the images.  Recently, deep convolutional neural networks (CNNs) are shown to be successful in automatically learning local image features for object detection and classification.  Deep CNNs can learn local object features in a hierarchical fashion using kernels that are limited to a small neighborhood.  In this paper, we explore the performance of a CNN model for the detection of DR related retinal change in pairs of fundus images which are normalized for illumination variation and compare its performance with two other CNNs trained separately on color and green channel fundus images."
"Suitability Classification of Retinal Fundus Images for Diabetic Retinopathy Using Deep Learning","https://scispace.com/paper/suitability-classification-of-retinal-fundus-images-for-3hxb3lr4","2022","Journal Article","Electronics","German Pinedo-Diaz
Susana Ortega-Cisneros
E. Ulises Moya-Sánchez
Jorge Rivera
Pedro Mejia-Alvarez
F. J. Rodriguez-Navarrete
Abraham Sánchez","10.3390/electronics11162564","https://scispace.com/pdf/suitability-classification-of-retinal-fundus-images-for-3hxb3lr4.pdf","Diabetic retinopathy (DR) is the primary cause of blindness in developing and developed countries. Early-stage DR detection reduces the risk of blindness in Diabetes Mellitus (DM) patients. There has been a sharp rise in the prevalence of DM in recent years, especially in low- and middle-income countries. In this context, automated artificial intelligence-based DM screening is a crucial tool to help classify the considerable amount of Retinal Fundus Images (RFI). However, retinal image quality assessment has shown to be fundamental in real-world DR screening processes to avoid out-of-distribution data, drift, and images lacking relevant anatomical information. This work analyzes the spatial domain features and image quality assessment metrics for carrying out Deep Learning (DL) classification and detecting notable features in RFI. In addition, a novel lightweight convolutional neural network is proposed specifically for binary classification at a low computational cost. The training results are comparable to state-of-the-art neural networks, which are widely used in DL applications. The implemented architecture achieves 98.6% area under the curve, and 97.66%, and 98.33% sensitivity and specificity, respectively. Moreover, the object detection model trained achieves 94.5% mean average precision. Furthermore, the proposed approach can be integrated into any automated RFI analysis system.","Title: Suitability Classification of Retinal Fundus Images for Diabetic Retinopathy Using Deep Learning Authors: German Pinedo-Diaz,Susana Ortega-Cisneros,Eduar Ulises Moya-Sanchez,Jorge Rivera,Pedro Mejia-Alvarez,Francisco J Rodriguez-Navarrete,Abraham Sanchez Keywords: deep learning, diabetic retinopathy, medical image analysis, image quality assessment"
"End-to-End Mobile System for Diabetic Retinopathy Screening Based on Lightweight Deep Neural Network","https://scispace.com/paper/end-to-end-mobile-system-for-diabetic-retinopathy-screening-1zc8awm2","2022","Book Chapter","International Symposium on Intelligent Data Analysis","Yaroub Elloumi
Nesrine Abroug
Mohamed Bedoui Hedi","10.1007/978-3-031-01333-1_6","https://scispace.com/pdf/end-to-end-mobile-system-for-diabetic-retinopathy-screening-1zc8awm2.pdf","Diabetic Retinopathy (DR) is the leading cause of visual impairment among working-aged adults. Screening and early diagnosis of DR is essential to avoid visual acuity reduction and blindness. However, a worldwide limited access to ophthalmologists may prevent an early diagnosis of this blinding condition. In this paper, we propose a novel method for screening DR from smartphone-captured fundus images. The main challenges are to perform higher accurate detection even with reduced quality of handheld captured fundus images and to provide the result into the smartphone used for acquisition. For such a need, we apply transfer learning to the lightweight deep neural network “NasnetMobile” which is used as a feature descriptor, while configuring a multi-layer perceptron classifier to deduce the DR disease, in order to take benefit from their lower complexity. A dataset composed of 440 fundus images is structured, where the acquisition and statement are performed by expert ophthalmologists. A cross-validation process is conducted where 95.91% accuracy, 94.44% sensitivity, 96.92% specificity and 95.71% precision in average are achieved. In addition, the whole processing flowchart is implemented into a mobile device, where the execution time is under one second whatever the fundus image is. Those performances allow deploying the proposed system in a clinical context. ","for Diabetic Retinopathy Screening Based on Lightweight Deep Neural Network Authors: Yaroub Elloumi,Nesrine Abroug,Mohamed Hedi Bedoui Keywords: Diabetic retinopathy, Deep learning, Transfer Learning, Mobilehealth Introduction:
 Diabetic Retinopathy (DR) is an ocular disease registered for 30% of diabetes-affected patients . Based on the world health organization report, 146 million suffer from DR . Advanced stages of DR may lead to severe visual acuity impairment and blindness , with 37 million blind persons worldwide. Therefore, DR screening is mandatory for the early diagnosis and initiation of appropriate treatment to improve the visual outcome and to prevent blindness. Fundus examination is the main clinical approach to screen DR. Actually, a heavy workload is requested from ophthalmologists, where a ratio of 50 per million persons worldwide is required to ensure early screening and timely management of DR. However, only 21 countries have verified the targeted ratio, where the actual global ratio is about 29 ophthalmologists per million persons . Consequently, in many countries, there is a lack of periodical DR screening, hence an important delay of DR diagnosis. Introduction:
 Recently, several optical lens-based devices have been proposed, which can be snapped into smartphones to capture fundus images. Those devices are distinguished by their low-cost and mobility, which are associated to the smartphone availability in terms of connectivity, data storage and processing . The mobile devices ensure capturing fundus images with sufficient quality compared to those captured by conventional fundus cameras. However, blurs and noise are always deduced caused by the handheld aspect of the mobile capturing. Several clinical studies have been performed and have shown similar DR detection accuracy from smartphone-captured fundus images and conventional fundus cameras-captured images . Introduction:
 Previous studies have aimed to automatically screen DR from smartphone-captured fundus images . Some work has addressed the problem of limited quality of fundus images, where the different limitations were highlighted in . To outperform those problems, the methods have been based on intensive computational processing. In , DR detection was provided though a multiple instance for the AlexNet Deep Convolutional Neural Network (DCNN) architecture, while the method suggested in (Hacisoftaoglu, 2020) used the ResNet50 neural network as a feature descriptor. Such processing could not be run into embedded or smartphone devices, due to the limited material resources. Introduction:
 Other methods have aimed to run DR screening into smartphones where the main contribution was based on suggesting low complexity processing. In , features were extracted though linear computational complexity, where the DR stages were detected using the SVM classifier. Elsewhere, lightweight DCNNs were employed such as mobilenet-V2 and inception-V3, respectively used in . However, these methods did not consider the decreased quality of smartphone-captured fundus images, where they were validated using database images acquired by classical conventional fundus cameras. Little work has addressed both challenges, hence failing to achieve higher performance, such as the one described in  where 62% precision was registered."
"Automated Diabetic Retinopathy Detection Based on Binocular Siamese-Like Convolutional Neural Network","https://scispace.com/paper/automated-diabetic-retinopathy-detection-based-on-binocular-4qx3szwzss","2019","Journal Article","IEEE Access","Xianglong Zeng
Haiquan Chen
Yuan Luo
Wenbin Ye","10.1109/ACCESS.2019.2903171","https://scispace.com/pdf/automated-diabetic-retinopathy-detection-based-on-binocular-4qx3szwzss.pdf","Diabetic retinopathy (DR) is an important cause of blindness worldwide. However, DR is hard to be detected in the early stages, and the diagnostic procedure can be time-consuming even for the experienced experts. Therefore, a computer-aided diagnosis method based on deep learning algorithms is proposed to automatedly diagnose the referable diabetic retinopathy by classifying color retinal fundus photographs into two grades. In this paper, a novel convolutional neural network model with the Siamese-like architecture is trained with a transfer learning technique. Different from the previous works, the proposed model accepts binocular fundus images as inputs and learns their correlation to help to make a prediction. In the case with a training set of only 28 104 images and a test set of 7024 images, an area under the receiver operating curve of 0.951 is obtained by the proposed binocular model, which is 0.011 higher than that obtained by the existing monocular model. To further verify the effectiveness of the binocular design, a binocular model for five-class DR detection is also trained and evaluated on a 10% validation set. The result shows that it achieves a kappa score of 0.829 which is higher than that of the existing non-ensemble model.","Xianglong Zeng,Haiquan Chen,Yuan Luo,Wenbin Ye (Corresponding Author) Keywords: Biomedical imaging processing, diabetic retinopathy, fundus photograph, convolutional neural network, deep learning, Siamese-like network I. INTRODUCTION:
 Diabetic retinopathy (DR) is a common complication of diabetes associated with retinal vascular damage caused by longstanding diabetes mellitus . According to the research in , DR has become one of the important causes of blindness and vision impairment worldwide, since 0.4 million cases of blindness and 2.6 million cases of severe vision impairment globally can be attributed to it in 2015. In fact, the impairment of DR to vision can be controlled or averted if it is detected and treated in time. However, many patients miss the best time for treatment since there are few signs or symptoms at the early stage of DR. Furthermore, the diagnosis of DR mostly depends on the observation and evaluation to fundus photographs (see Fig. ) of which procedure can be time-consuming even for experienced experts. Therefore, The associate editor coordinating the review of this manuscript and approving it for publication was Yudong Zhang. computer-aided automated diagnosis approaches have great potential in clinical to accurately detect DR in a short time, which can further help to improve the screening rate of DR and reduce the number of blindness. I. INTRODUCTION:
 Multiple automated diagnosis systems have been developed over the last decade. Since human experts usually focus on some typical lesions associated with DR such as microaneurysms, hemorrhages and hard exudates (see Fig. ) when evaluating fundus photographs, many works paid attention to automatedly detect and segment these lesions or calculate some numerical indexes . Shahin et al.  developed a system to automatedly classify retinal fundus images into those with or without proliferate diabetes retinopathy. They adopted morphological processing to extract pathological features such as blood vessels area and exudates area as well as two indexes including entropy and homogeneity. These features are fed into a shallow neural network and a sensitivity of 88% and a specificity of 100% are obtained. Jaafar et al.  proposed an automated algorithm, which mainly consist of two part: the top-down segmentation to segment the exudates legion and a polar coordinate system centered at the fovea to grade the severity of hard exudates. Based on a small dataset of 236 fundus images, it reaches a sensitivity of 93.2%. Casanova et al.  introduce an algorithm of random forest to discriminate people with or without DR with the accuracy of more than 90% and assess the DR risk based on graded fundus photographs and systemic data. However, the approach depends on clinical relevant variables such as microaneurysms count and abnormality in the graded retinal images labeled by human experts."
